edu_complete,ever_smoke,age_first_smoke,days_per_month_smoke,ever_drink,age_first_drink,days_per_month_drink,ever_marijuana,age_first_marijuana,days_per_month_marijuana,gang_around,ever_attack,drug_sell,gender,race,parent_religion,parents_income,age_months,family_struct,residency_change,rural_urban,sampling_weight
9,0,,,1,15,1,1,15,0,1,0,0,1,2,2,15500,193,4,1,1,221088
9,0,,,1,13,0,0,,,0,0,0,1,1,1,12900,199,2,1,1,326306
9,1,14,0,1,13,0,0,,,0,0,0,2,1,25,13000,178,1,1,0,305569
5,0,,,0,,,0,,,0,0,0,2,1,25,13000,149,1,1,0,314164
6,0,,,0,,,0,,,1,0,0,2,1,1,21000,155,1,1,0,314164
11,0,,,0,,,0,,,0,0,0,1,1,,,213,1,,0,326306
10,1,15,1,1,13,2,0,,,1,0,0,2,1,5,90254,205,1,1,,343546
8,0,,,0,,,0,,,0,0,0,1,1,1,,186,1,1,1,285987
7,1,13,0,1,13,0,0,,,0,0,0,1,1,,0,168,1,1,1,273615
5,0,,,0,,,0,,,0,0,0,1,1,,0,147,1,1,1,307435
8,0,,,0,,,0,,,0,0,0,2,1,2,,175,1,1,1,295169
7,0,,,0,,,0,,,0,0,0,2,1,12,,165,1,1,1,179717
11,1,15,30,1,15,10,1,16,8,1,0,0,2,1,,,208,8,,1,314432
9,1,1,0,1,15,3,0,,,1,0,0,2,1,11,43000,191,1,2,1,253912
7,0,,,0,,,0,,,0,0,0,2,1,1,25000,170,1,2,1,270155
8,1,11,30,1,13,0,1,13,0,0,0,0,2,1,2,27000,167,1,2,1,270155
11,0,,,0,,,0,,,0,0,0,2,2,1,22000,202,1,1,1,144308
7,0,,,0,,,0,,,0,0,0,1,2,1,22000,155,1,1,1,196142
7,1,13,0,1,12,0,0,,,1,1,0,1,2,2,,175,1,1,1,163060
6,0,,,0,,,0,,,1,0,0,2,2,2,,161,1,1,1,172883
11,1,13,30,1,14,0,1,13,5,1,0,0,1,2,2,18000,208,2,3,1,190898
7,1,15,25,0,,,0,,,1,0,0,1,2,2,18000,187,2,3,1,163060
9,1,12,30,1,13,3,1,11,20,1,1,1,2,2,10,,199,1,4,1,144308
8,1,13,1,1,14,5,0,,,1,1,0,2,2,2,35000,171,1,1,1,172883
7,0,,,0,,,0,,,1,0,0,1,2,2,35000,172,1,1,1,182233
10,1,15,0,1,5,4,1,13,25,1,1,0,1,2,2,35000,187,4,2,1,188165
8,0,,,1,13,1,0,,,1,0,0,2,1,1,,183,4,1,0,262520
6,0,,,0,,,0,,,0,0,0,1,1,13,,163,1,1,0,258916
5,1,13,1,1,13,0,0,,,1,0,0,2,1,3,17780,167,1,1,0,279313
5,0,,,0,,,0,,,0,0,0,1,1,3,17780,156,1,1,0,290920
8,1,13,30,0,,,0,,,0,0,0,2,1,2,22000,194,2,2,0,262520
10,0,,,0,,,0,,,0,0,0,2,1,,,211,1,,0,325090
6,0,,,0,,,0,,,0,0,0,1,1,1,2500,162,1,1,0,258916
9,0,,,0,,,0,,,0,0,0,1,1,,,208,1,,0,308777
7,0,,,1,12,1,0,,,0,0,0,2,1,13,10000,167,1,1,0,279313
6,0,,,0,,,0,,,0,0,0,1,2,3,60000,156,3,10,1,213051
6,0,,,0,,,0,,,0,0,0,2,1,1,,157,1,1,1,312328
8,1,11,1,1,12,1,1,12,1,1,1,1,1,1,13,25000,189,4,1,1,284316
6,1,10,1,0,,,0,,,1,0,0,1,1,13,28000,156,4,2,1,305638
9,0,,,0,,,0,,,0,0,0,1,4,21,13000,184,1,3,1,284316
8,0,,,0,,,0,,,0,0,0,1,4,21,13000,164,1,3,1,272016
6,0,,,0,,,0,,,0,0,0,1,4,21,13000,150,1,3,1,305638
6,0,,,0,,,0,,,0,0,0,2,1,3,40000,164,1,1,1,293444
9,0,,,1,15,0,0,,,0,0,0,1,1,1,,190,2,1,1,284316
7,1,13,0,0,,,0,,,0,0,0,2,1,1,,168,2,1,1,293444
9,1,15,0,1,14,1,0,,,0,0,0,1,1,1,40000,200,1,1,1,324399
9,0,,,0,,,0,,,0,0,0,1,1,1,40000,200,1,1,1,236004
7,0,,,0,,,0,,,0,0,0,1,1,2,,168,1,1,1,272016
7,0,,,0,,,0,,,1,0,0,2,2,2,1000,170,1,2,1,176273
9,1,14,2,1,14,1,0,,,0,1,0,1,1,1,32000,190,4,2,1,266883
10,0,,,0,,,0,,,0,0,0,1,1,16,12000,195,4,1,1,261751
9,1,12,5,1,13,4,1,15,3,0,0,0,2,1,4,30000,197,5,4,1,314432
9,1,10,4,1,13,5,1,15,2,0,0,0,2,1,4,30000,197,5,4,1,314432
6,0,,,0,,,0,,,0,0,0,1,1,1,15150,158,4,1,1,322416
7,0,,,0,,,0,,,1,0,0,2,1,12,55000,171,1,1,1,320459
6,0,,,0,,,0,,,0,0,0,1,1,1,,153,1,1,1,322416
8,0,,,0,,,0,,,0,0,0,1,1,1,3300,185,1,1,1,299923
8,1,13,30,1,4,5,1,14,0,0,1,0,1,1,1,32000,183,1,1,1,312838
6,1,10,4,1,9,6,0,,,1,1,0,1,1,1,32000,166,1,1,1,286948
7,1,13,0,0,,,0,,,0,0,0,2,1,5,40000,170,1,1,1,309553
9,0,,,0,,,0,,,0,0,0,1,1,1,44000,196,3,6,1,342207
6,0,,,0,,,0,,,0,0,0,1,1,1,40000,164,2,1,1,286948
6,0,,,0,,,0,,,0,0,0,1,1,1,,151,4,1,1,291803
6,0,,,0,,,0,,,0,0,0,2,1,1,23000,162,1,1,1,270155
6,1,13,0,1,5,5,0,,,0,1,0,1,1,1,12000,159,1,1,1,250427
8,1,10,2,1,12,2,1,13,0,1,1,0,2,1,,,185,1,,1,253912
8,0,,,0,,,0,,,0,0,0,1,1,1,50000,177,6,1,1,278375
9,0,,,1,12,0,0,,,0,0,0,2,1,7,52000,194,1,1,1,258891
8,0,,,0,,,0,,,0,0,0,1,1,4,54000,191,6,1,1,266883
10,1,15,0,0,,,0,,,1,0,0,2,2,4,5000,200,1,3,1,155591
9,1,9,0,1,11,0,0,,,1,1,0,2,2,4,5000,173,1,3,1,202850
7,0,,,0,,,0,,,0,0,0,2,2,4,5000,149,1,3,1,176636
5,1,11,4,1,7,0,1,6,3,1,0,0,1,2,2,,151,4,1,1,211478
8,1,12,30,1,12,20,0,,,1,1,0,1,4,,,180,1,,1,294369
7,0,,,0,,,0,,,0,0,0,2,4,,,165,1,,1,291278
7,0,,,0,,,0,,,1,0,0,1,2,2,2800,167,4,2,1,196481
5,0,,,0,,,0,,,1,1,0,2,2,2,2800,148,4,1,1,176636
7,0,,,0,,,0,,,1,0,0,1,2,1,24000,167,4,1,1,209964
10,0,,,1,14,0,1,14,0,1,0,0,2,5,27,27000,204,4,1,1,362280
10,0,,,1,16,0,1,16,0,1,0,0,1,2,2,30000,206,4,1,1,219948
9,1,13,0,1,13,0,1,12,1,1,0,0,2,2,2,24000,192,1,1,1,207174
8,1,14,0,0,,,1,13,0,1,1,0,1,2,,,178,1,,1,187874
8,0,,,0,,,1,16,14,0,0,0,1,4,27,22000,198,1,3,1,305146
8,1,15,0,0,,,0,,,0,0,0,1,2,13,40000,190,1,3,1,192255
10,1,10,9,1,13,10,0,,,1,1,0,1,1,4,28000,205,2,1,1,305146
10,1,12,0,1,12,0,0,,,1,0,0,2,1,4,17000,199,1,1,1,321267
9,0,,,0,,,0,,,1,0,0,2,1,2,6500,188,1,2,1,279304
6,0,,,0,,,0,,,0,0,0,1,1,2,6500,156,1,1,1,309519
9,0,,,0,,,0,,,0,0,0,2,4,12,90254,185,1,1,1,279304
9,1,14,20,1,15,3,1,14,28,1,0,1,1,1,1,13000,191,1,1,1,287926
10,0,,,0,,,0,,,0,0,0,2,1,1,,207,1,1,1,345875
9,0,,,0,,,0,,,0,0,0,1,1,1,,193,1,1,1,287926
5,0,,,0,,,0,,,1,1,0,2,1,1,10000,150,1,1,1,316294
8,0,,,0,,,0,,,0,0,0,2,1,1,,184,1,1,1,279304
9,1,13,0,1,12,0,1,14,1,1,0,0,2,1,4,0,192,1,1,1,279304
9,0,,,0,,,0,,,0,0,0,2,1,1,2700,192,1,1,1,287767
9,1,13,2,1,14,1,0,,,1,0,0,2,1,4,23000,185,4,1,1,316963
7,0,,,0,,,0,,,1,0,0,1,5,2,27000,173,1,2,1,309425
5,0,,,0,,,0,,,0,0,0,1,5,,,147,1,,1,318899
7,0,,,0,,,0,,,0,0,0,1,5,4,28000,166,3,1,1,283817
6,0,,,1,11,0,0,,,1,0,0,2,5,,,151,3,,1,325879
5,0,,,0,,,0,,,0,0,0,1,5,2,,162,6,1,1,283817
8,1,14,15,1,15,2,1,15,2,1,0,1,1,1,1,9150,184,4,1,1,240732
10,0,,,1,15,0,0,,,1,0,0,1,1,2,1000,205,1,1,1,338474
8,0,,,0,,,0,,,1,0,0,2,1,2,1000,178,1,1,1,316963
6,0,,,0,,,0,,,0,0,0,2,4,,,160,4,,1,325879
9,1,15,0,1,14,4,0,,,1,0,0,2,1,4,45000,192,1,1,1,253912
8,1,9,28,1,12,6,1,11,2,1,0,1,2,1,1,,184,1,1,1,253912
5,1,10,5,0,,,0,,,0,0,0,1,1,1,,150,1,1,1,281381
6,0,,,0,,,0,,,0,0,0,1,1,4,47000,159,10,1,1,250427
8,1,14,0,1,11,0,0,,,0,0,0,2,1,1,35000,179,4,1,1,279674
9,0,,,0,,,0,,,1,0,0,1,5,3,19000,206,5,2,1,298653
9,0,,,0,,,1,15,0,1,0,0,1,1,1,12000,196,1,2,,274020
5,0,,,0,,,0,,,1,0,0,2,1,1,12000,155,1,1,,301019
10,0,,,0,,,0,,,1,0,0,2,1,3,,205,1,3,0,329171
7,0,,,0,,,0,,,0,0,0,1,1,3,,168,1,1,0,262166
6,0,,,0,,,0,,,0,1,0,1,1,4,4600,158,1,1,0,294571
6,0,,,0,,,0,,,1,0,0,1,1,12,90254,155,1,1,0,294571
6,0,,,0,,,0,,,0,0,0,1,1,4,17000,159,2,3,0,294571
8,1,12,30,0,,,0,,,0,0,0,2,1,4,,188,1,1,0,265815
6,0,,,0,,,0,,,0,0,0,1,1,4,,170,1,1,0,262166
4,0,,,0,,,0,,,1,0,0,1,1,4,,149,1,1,0,294571
8,1,11,0,1,12,2,1,15,1,0,0,0,1,1,1,50000,188,1,1,0,274020
8,0,,,0,,,0,,,1,0,0,2,1,1,13000,179,1,1,0,292783
9,1,12,30,1,14,3,1,13,0,0,1,1,2,1,5,400,196,2,1,1,342013
7,1,9,0,1,12,0,0,,,0,0,0,1,1,5,400,167,2,2,1,272394
8,1,11,0,1,11,0,1,12,0,0,1,0,1,1,4,50000,185,5,4,0,296971
8,1,13,0,0,,,0,,,0,0,0,2,1,5,40000,178,1,3,1,304206
5,1,12,0,0,,,0,,,0,0,0,2,1,5,40000,149,1,1,1,312763
8,0,,,1,14,0,0,,,1,0,0,2,1,23,12000,176,1,1,1,304206
7,0,,,0,,,0,,,0,0,0,2,1,23,12000,164,1,1,1,293853
9,1,14,30,1,15,10,1,14,15,0,0,1,2,1,3,12000,198,5,4,1,342013
6,1,11,0,0,,,1,12,0,0,0,0,1,1,3,12000,159,5,1,1,306064
9,1,14,0,0,,,0,,,0,0,0,2,1,4,67000,189,6,1,1,276185
7,0,,,0,,,0,,,0,0,0,1,1,4,67000,169,6,1,1,207325
9,1,10,0,1,15,0,0,,,0,0,0,1,1,5,42000,192,1,1,1,284711
11,1,15,30,1,13,5,1,16,3,1,0,0,2,1,4,30000,208,4,1,1,342013
7,0,,,1,10,0,0,,,1,0,0,1,1,4,34000,164,4,1,0,272394
9,1,12,30,1,14,0,1,13,2,0,0,1,2,1,27,14000,192,4,1,1,276185
5,0,,,0,,,0,,,0,0,0,2,1,27,14000,149,4,1,1,312763
10,0,,,1,13,0,0,,,0,0,0,1,1,1,18000,206,1,4,1,316430
7,0,,,0,,,0,,,1,0,0,1,1,1,18000,177,1,3,1,289273
7,0,,,1,13,0,0,,,0,0,0,2,1,3,38000,175,4,2,1,296321
8,1,11,28,1,10,2,1,13,0,1,1,0,2,1,5,9000,187,4,7,1,269026
9,1,13,0,1,13,3,1,14,0,1,0,0,1,2,1,24000,196,4,2,1,217274
5,0,,,0,,,0,,,0,1,0,1,2,11,6000,158,4,4,1,182233
7,1,12,0,1,1,0,0,,,0,0,0,2,1,1,29000,165,2,1,1,303332
8,1,13,0,1,13,1,0,,,1,1,0,2,1,27,,179,4,1,1,314019
8,0,,,0,,,0,,,0,0,0,1,1,18,48000,175,1,1,1,306551
6,0,,,0,,,0,,,0,0,0,1,1,18,48000,158,1,1,1,281181
8,1,12,20,1,13,0,1,12,10,0,1,0,1,1,5,90254,178,4,1,1,306551
6,0,,,0,,,0,,,1,0,0,2,1,7,38000,164,2,1,1,303332
5,0,,,0,,,0,,,0,0,0,1,1,7,38000,152,2,1,1,315937
8,0,,,0,,,0,,,0,0,0,2,1,18,,185,4,1,1,285095
6,0,,,0,,,0,,,0,0,0,2,1,18,,161,1,1,1,303332
9,1,13,26,1,7,3,1,13,26,1,1,0,1,1,3,5000,203,6,1,1,335330
10,0,,,0,,,0,,,1,0,0,2,5,1,,209,4,2,1,212410
9,0,,,0,,,0,,,0,0,0,1,5,1,,209,4,2,1,217274
7,0,,,1,14,1,1,14,1,1,0,0,2,5,1,14400,183,4,5,1,150807
6,0,,,0,,,0,,,1,0,0,1,5,1,14400,160,4,1,1,190605
7,0,,,0,,,0,,,0,0,0,2,5,1,9000,155,4,1,1,179966
7,1,12,0,1,11,0,0,,,1,0,0,1,1,4,23000,176,2,2,1,278272
10,0,,,1,15,0,1,15,0,0,0,0,2,1,27,65000,192,2,1,1,258795
9,0,,,0,,,0,,,0,0,0,1,1,1,19000,186,4,5,1,266784
9,1,10,30,1,9,10,1,13,30,1,1,1,2,1,1,11000,193,5,3,1,258795
8,1,10,30,1,15,2,0,,,1,0,0,1,1,11,2000,199,4,5,1,298653
7,0,,,0,,,0,,,0,0,0,1,1,1,,164,1,2,1,190605
9,0,,,0,,,0,,,1,0,0,1,5,1,21000,199,4,1,1,217274
7,0,,,0,,,0,,,1,0,0,1,5,1,21000,186,4,1,1,212411
9,1,14,20,1,14,3,1,14,2,0,1,1,2,3,23,15000,193,9,3,1,150807
9,0,,,0,,,0,,,1,0,0,2,1,1,,178,1,2,1,167513
9,1,1,0,1,1,0,1,16,0,1,0,1,2,5,1,12000,198,2,2,1,212410
7,1,13,0,1,13,0,1,13,0,0,0,0,2,5,1,12000,165,2,2,1,179717
9,0,,,1,13,2,0,,,1,1,0,1,1,1,6000,188,1,1,1,281506
5,0,,,1,11,1,0,,,1,0,0,1,1,1,6000,149,1,1,1,302618
9,0,,,0,,,0,,,0,0,0,1,2,2,5000,202,9,1,1,205306
7,0,,,1,13,0,0,,,0,0,0,2,1,12,,170,2,1,1,290544
7,0,,,0,,,0,,,1,0,0,2,1,12,25000,168,2,1,1,290544
5,1,10,0,1,10,0,1,10,0,1,1,1,1,1,2,2164,162,2,1,1,269327
7,0,,,0,,,0,,,1,0,0,1,2,12,26000,170,4,2,1,195986
8,0,,,1,14,1,1,12,0,1,0,0,2,3,1,24000,178,1,1,1,300781
9,0,,,0,,,0,,,0,0,0,1,1,18,,189,1,2,1,293627
7,0,,,0,,,0,,,0,0,0,1,2,11,,163,5,1,1,205465
7,0,,,0,,,0,,,1,0,0,2,5,8,,178,1,1,1,188870
5,0,,,0,,,0,,,0,1,0,2,2,2,,151,9,1,1,184713
9,1,10,0,1,12,1,0,,,1,1,0,1,2,13,14000,186,2,1,1,183849
8,1,10,0,1,14,0,0,,,1,1,0,2,2,13,14000,182,3,1,1,212125
9,0,,,0,,,0,,,1,0,0,1,1,1,19000,187,1,1,1,239491
6,0,,,0,,,0,,,0,0,0,1,1,1,19000,159,1,1,1,208888
12,0,,,1,16,1,0,,,1,0,0,2,2,2,,205,6,1,1,215236
7,0,,,1,13,1,0,,,1,0,0,1,1,1,,171,1,1,1,185268
6,1,11,0,1,12,0,0,,,1,1,1,1,1,1,,171,1,1,1,185268
6,0,,,0,,,0,,,1,0,0,2,1,4,31000,152,2,1,1,322045
6,1,12,0,1,11,0,1,11,0,1,0,0,1,1,4,41000,154,1,1,1,315147
8,1,11,30,1,11,4,1,11,27,1,0,1,2,1,1,38000,175,4,1,1,313234
8,0,,,0,,,0,,,1,0,0,1,1,1,40000,174,2,3,1,237958
9,1,14,0,1,15,0,0,,,0,0,0,1,1,1,36000,189,3,2,1,237900
9,0,,,1,15,0,0,,,0,0,0,1,1,1,19000,194,1,1,1,237900
7,1,13,0,1,12,0,0,,,0,0,0,1,1,1,19000,163,1,1,1,213478
6,0,,,0,,,0,,,0,0,0,2,1,1,19000,149,1,1,1,201562
6,0,,,0,,,0,,,1,0,0,1,5,3,50000,147,1,1,1,305329
10,0,,,0,,,0,,,1,0,0,2,2,2,15000,204,2,3,1,156589
7,0,,,0,,,0,,,0,0,0,2,2,2,15000,168,2,3,1,187596
5,0,,,0,,,0,,,0,0,0,1,1,5,,150,1,1,1,305329
6,0,,,1,12,0,0,,,1,0,0,1,1,,,151,2,,1,303892
8,0,,,0,,,0,,,1,0,0,1,1,1,,182,1,1,1,229459
5,0,,,0,,,0,,,0,0,0,1,1,1,,148,1,1,1,200089
9,0,,,1,14,0,0,,,0,0,0,2,2,2,15000,194,4,5,1,194196
8,0,,,0,,,0,,,1,0,0,2,1,,,177,4,,1,180914
6,1,12,0,1,13,0,1,1,0,0,0,0,1,1,1,9000,159,4,1,1,303892
10,1,15,0,1,16,5,0,,,1,0,0,2,1,1,,198,1,1,1,212410
9,1,14,30,1,15,5,0,,,1,0,1,1,1,1,,187,1,1,1,212411
7,0,,,0,,,0,,,1,0,0,1,1,1,10500,165,1,1,1,190605
9,0,,,0,,,0,,,0,0,0,2,2,,,191,1,,1,188139
7,0,,,0,,,0,,,0,0,0,2,2,,,163,1,,1,163826
10,1,13,0,1,15,0,1,14,0,1,0,0,1,1,5,35000,196,5,3,1,298653
7,0,,,1,12,1,0,,,0,0,0,2,1,27,,165,1,1,1,270155
8,1,13,0,1,15,0,0,,,1,0,0,2,1,1,35000,185,1,3,1,150807
7,1,11,0,1,12,3,1,13,0,1,1,1,2,1,18,,174,4,6,1,302047
9,0,,,0,,,0,,,1,0,0,2,1,26,,191,4,1,1,274225
10,0,,,0,,,0,,,1,0,0,1,5,5,17000,205,1,2,1,234656
6,0,,,0,,,0,,,1,0,0,2,1,1,,160,1,1,1,179717
9,1,12,30,1,14,4,1,13,30,1,0,0,2,1,13,42000,187,4,2,1,253912
5,0,,,0,,,0,,,,1,0,1,1,13,42000,159,4,2,1,250427
5,0,,,0,,,0,,,1,0,0,1,1,17,10000,148,1,1,1,287009
10,1,11,0,1,12,6,1,3,0,1,0,0,2,1,3,90254,205,1,1,0,340100
8,0,,,0,,,0,,,1,0,0,1,1,3,90254,176,1,1,0,295309
11,0,,,0,,,0,,,0,0,0,2,5,,,217,1,,0,229749
7,0,,,0,,,0,,,0,0,0,2,5,,,171,1,,0,194657
7,1,14,0,1,13,0,1,14,0,0,1,0,1,2,2,,181,8,1,1,216273
5,1,11,0,0,,,0,,,0,0,0,1,2,2,,148,8,1,1,260151
9,0,,,1,15,0,0,,,1,0,0,2,1,,,194,1,,1,370942
6,0,,,0,,,0,,,0,0,0,2,1,4,,161,1,1,1,358317
7,0,,,1,12,0,0,,,0,0,0,1,1,1,410,165,1,1,1,332151
9,1,10,7,1,12,1,1,14,0,1,1,0,2,1,4,,192,4,3,1,336774
7,0,,,1,8,1,1,12,0,0,1,0,1,1,4,,164,4,1,1,332151
8,1,8,0,1,10,3,0,,,1,0,0,1,1,4,100,179,4,1,1,362119
8,1,12,30,1,13,12,1,13,20,1,1,0,2,1,4,,186,2,1,1,336774
8,1,13,30,0,,,1,14,0,1,0,0,2,1,4,,174,2,1,1,370942
8,1,8,30,1,13,1,1,14,1,1,0,1,1,1,1,,188,2,1,1,347170
6,1,11,0,1,12,0,0,,,1,0,0,1,1,1,,157,1,1,1,373207
10,1,10,30,1,14,5,1,15,20,1,0,1,2,1,3,18000,207,4,2,1,417043
6,1,9,30,1,10,1,0,,,1,1,0,2,1,3,18000,152,4,2,1,381376
6,0,,,1,1,0,0,,,0,1,0,1,1,2,29500,158,5,1,1,373207
7,1,10,0,1,8,0,0,,,0,0,0,1,1,4,,172,5,2,1,362119
8,1,14,0,1,15,0,1,15,10,0,0,0,2,2,2,16000,193,4,3,1,179811
8,0,,,1,15,0,0,,,0,1,0,2,2,2,16000,194,4,3,1,179811
10,1,15,1,1,14,25,1,14,3,0,0,0,2,2,2,20000,189,4,1,1,248992
9,0,,,0,,,0,,,0,0,0,1,2,3,,192,1,1,1,260559
9,1,13,12,1,12,1,0,,,1,1,0,1,2,2,,191,4,1,1,260559
8,0,,,1,14,1,0,,,0,0,0,2,2,,,182,4,,1,239398
9,0,,,1,14,0,1,14,0,1,1,0,2,2,2,,175,4,2,1,260524
10,0,,,0,,,0,,,0,0,0,2,2,13,,199,9,1,1,199829
8,0,,,0,,,0,,,0,0,0,2,2,1,1300,186,4,1,1,248992
6,0,,,0,,,0,,,0,0,0,1,2,1,1300,163,4,1,1,252345
7,0,,,0,,,0,,,0,0,0,2,2,22,15000,164,1,3,1,226857
8,1,12,0,1,12,0,0,,,0,0,0,2,2,2,20000,167,4,1,1,239398
9,0,,,0,,,0,,,0,1,0,2,1,27,11000,191,1,2,0,290186
7,0,,,0,,,0,,,0,0,0,2,1,27,11000,165,1,1,0,308748
6,0,,,0,,,0,,,0,0,0,1,1,3,60000,157,2,1,0,321579
10,0,,,0,,,0,,,0,0,0,1,2,11,49700,196,4,2,0,218170
10,1,13,30,1,15,0,0,,,0,1,0,2,1,3,,196,2,1,0,359350
7,0,,,0,,,0,,,0,0,0,1,2,2,5000,162,8,1,0,224163
7,0,,,0,,,0,,,0,0,0,2,1,3,12600,159,1,1,0,328617
9,0,,,0,,,0,,,0,0,0,2,1,4,32000,175,1,1,0,319627
10,0,,,0,,,0,,,0,0,0,1,1,,,195,1,,1,442269
7,0,,,0,,,0,,,0,0,0,2,2,2,23000,161,1,1,,226857
10,0,,,1,16,0,1,1,30,1,1,1,1,1,2,7000,200,1,1,1,300868
9,0,,,0,,,0,,,0,1,0,2,2,2,7000,184,1,2,1,260524
6,0,,,1,11,0,0,,,0,0,0,2,1,4,,154,1,1,1,309241
11,1,16,25,1,15,3,1,16,1,0,0,0,2,1,1,10000,207,1,1,0,338162
8,1,9,30,1,12,2,1,13,2,1,0,1,1,1,1,10000,169,1,1,0,269327
9,0,,,0,,,0,,,1,0,0,1,1,5,60000,189,1,1,1,281506
6,0,,,0,,,0,,,0,0,0,1,1,5,60000,156,1,1,1,302618
11,1,13,0,1,15,0,0,,,0,0,0,2,1,1,10000,208,1,1,1,338162
8,0,,,1,14,0,0,,,0,0,0,1,1,1,10000,180,1,1,1,269327
9,1,10,30,1,14,20,1,14,20,0,0,1,1,1,,,196,1,,1,321193
5,0,,,0,,,0,,,0,0,0,1,1,,,151,1,,1,302618
10,1,15,0,1,13,14,1,15,0,0,1,0,1,1,1,30000,204,5,1,1,321193
8,0,,,1,13,2,0,,,0,1,0,1,1,,,180,1,,1,293627
9,1,15,0,1,15,0,0,,,0,0,0,1,1,,,193,1,,1,281506
8,0,,,0,,,0,,,1,0,0,1,1,,,175,1,,1,293627
10,0,,,1,15,4,1,16,0,0,0,0,2,1,3,,207,2,1,1,338162
8,1,14,0,1,14,0,1,14,0,0,0,0,2,1,3,,183,2,1,1,300781
8,1,14,3,1,14,12,0,,,0,1,0,1,1,1,10000,189,1,1,1,281506
7,1,12,0,1,10,0,0,,,1,1,0,2,1,1,10000,162,1,1,1,290544
6,0,,,0,,,0,,,0,0,0,2,1,1,,159,1,1,1,309241
9,0,,,1,14,0,0,,,0,0,0,1,1,19,5000,183,1,1,1,293627
7,0,,,0,,,0,,,0,0,0,1,1,19,5000,160,1,1,1,302618
10,0,,,1,13,0,0,,,0,0,0,2,1,2,55000,208,1,3,1,338162
6,0,,,0,,,0,,,0,0,0,1,1,2,55000,153,1,1,1,302618
10,0,,,1,14,4,0,,,0,0,0,2,1,,,202,1,,1,338162
8,0,,,0,,,0,,,0,0,0,1,1,3,,168,1,1,1,269327
10,0,,,0,,,0,,,0,0,0,2,1,1,,188,1,1,1,273076
11,1,13,0,1,13,3,0,,,0,0,0,1,1,3,26000,201,1,1,0,378294
7,0,,,0,,,0,,,0,0,0,1,1,3,26000,169,1,1,0,317208
9,0,,,0,,,0,,,0,0,0,2,1,12,,191,1,2,0,321622
7,0,,,1,11,0,0,,,0,0,0,2,1,12,,164,1,1,0,342196
6,0,,,0,,,0,,,0,0,0,1,1,4,45000,163,4,1,0,317208
6,0,,,0,,,0,,,0,0,0,2,1,4,45000,150,4,1,0,364218
8,1,13,1,1,11,6,1,13,2,1,0,0,1,1,1,90254,179,2,1,0,345828
6,0,,,0,,,0,,,0,0,0,1,1,2,90254,163,1,2,0,317208
6,0,,,0,,,0,,,0,0,0,1,1,1,,153,1,1,0,356416
10,0,,,0,,,0,,,0,0,0,1,1,3,,208,4,1,0,378294
7,0,,,0,,,0,,,0,0,0,1,1,1,3000,178,1,1,1,289082
8,1,10,0,1,12,0,0,,,0,0,0,2,1,1,800,176,1,1,1,296125
10,1,12,30,1,11,5,1,13,0,0,1,1,1,1,1,4000,202,4,1,1,316221
6,0,,,0,,,0,,,1,0,0,2,1,1,4000,156,4,1,1,304454
7,0,,,0,,,0,,,0,0,0,2,1,1,14880,166,1,1,1,286046
9,0,,,0,,,0,,,0,0,0,2,1,3,22500,187,1,1,1,268848
7,0,,,0,,,0,,,0,0,0,2,1,3,22500,171,1,1,1,296125
6,0,,,0,,,0,,,1,1,0,1,1,1,400,155,1,1,1,281381
7,0,,,1,8,0,0,,,1,0,0,1,1,8,8000,173,1,1,1,273022
9,1,15,7,1,14,3,1,14,0,0,0,0,2,1,1,6000,186,1,1,1,253912
8,1,14,1,1,14,0,0,,,0,0,0,2,1,1,6000,173,1,1,1,279674
9,0,,,1,14,0,0,,,0,0,0,2,1,1,29000,188,1,1,1,253912
6,0,,,0,,,0,,,0,0,0,1,1,1,29000,155,1,1,1,281381
7,0,,,0,,,0,,,0,0,0,1,1,,,177,1,,1,271296
11,1,16,0,1,14,0,0,,,1,0,0,1,1,4,28000,209,4,1,1,323541
9,0,,,1,14,0,0,,,1,0,0,1,1,1,35089,196,1,1,1,283563
7,0,,,0,,,0,,,0,0,0,2,1,1,35089,168,1,1,1,292668
9,0,,,0,,,0,,,0,0,0,2,1,1,,191,1,1,1,275072
7,0,,,1,13,0,0,,,0,1,0,1,1,1,11000,172,1,1,1,295774
7,1,12,23,1,12,0,1,12,0,1,0,1,1,2,2,800,182,2,6,1,185707
7,1,13,1,1,12,0,0,,,1,0,0,2,1,5,,165,1,1,1,307676
8,0,,,0,,,0,,,0,1,0,1,1,1,,171,1,1,1,302067
8,0,,,0,,,0,,,1,0,0,1,1,1,,173,2,1,1,277068
10,1,16,0,1,15,0,1,16,0,1,1,0,2,2,2,5002,203,4,2,1,159660
8,0,,,0,,,0,,,0,0,0,2,2,13,,191,8,1,1,193737
8,1,13,1,1,14,0,1,14,17,1,1,0,1,2,2,4421,185,4,5,1,202738
6,0,,,1,11,0,0,,,1,0,0,1,2,2,4421,148,4,1,1,211333
6,0,,,1,11,0,0,,,1,1,0,2,2,,,157,8,,1,176515
10,1,14,30,1,13,5,1,14,2,1,0,0,2,2,2,11000,205,4,1,1,155484
6,1,8,0,0,,,0,,,1,0,0,2,2,2,11000,152,4,1,1,176515
6,0,,,0,,,0,,,0,0,0,2,2,2,13000,150,4,2,1,176515
8,0,,,1,14,1,0,,,1,0,0,2,2,2,19000,193,2,1,1,213264
